dia;mes;armazenamento_sin;armazenamento_se;armazenamento_s;armazenamento_ne;armazenamento_n;ena_sin;ena_se;ena_s;ena_ne;ena_n;expectativa_ena_7_dias_sin;expectativa_ena_7_dias_se;expectativa_ena_7_dias_s;expectativa_ena_7_dias_ne;expectativa_ena_7_dias_n;carga_sin;carga_se;carga_s;carga_ne;carga_n;pld_medio_se 
24/08/2015;01/08/2015;0.371696303;0.351503723;0.812715895;0.195395206;0.673980556;0.697231425;0.832890347;0.542558342;0.479341231;0.676936243;23221.1976;13388.5398;6691.0359;1634.5683;1507.0536;61866;35902;10510;9839;5615;139.9
25/08/2015;01/08/2015;0.36931168;0.350007796;0.801952441;0.193794713;0.667836889;0.711872929;0.86184471;0.544107679;0.471540017;0.674368849;23221.1976;13388.5398;6691.0359;1634.5683;1507.0536;61711;36010;10222;9925;5554;139.9
26/08/2015;01/08/2015;0.366423408;0.347966125;0.791389237;0.192348483;0.658520119;0.712287033;0.868348131;0.545076014;0.4807859;0.61317929;23221.1976;13388.5398;6691.0359;1634.5683;1507.0536;61093;35393;10267;9881;5552;139.9
27/08/2015;01/08/2015;0.364271765;0.346236308;0.788035044;0.190902254;0.649675938;0.764700663;0.87705706;0.706981698;0.468650679;0.608044501;23221.1976;13388.5398;6691.0359;1634.5683;1507.0536;55270;31952;8884;9270;5164;139.9
28/08/2015;01/08/2015;0.362349676;0.345037617;0.782428035;0.189224628;0.64184445;0.800224799;0.880563253;0.812723928;0.467494944;0.629867351;23670.62722;13378.08462;6940.7577;1836.2131;1515.5718;55270;31952;8884;9270;5164;139.9
29/08/2015;01/08/2015;0.361112824;0.344448018;0.778372966;0.187431304;0.637388604;0.774727875;0.872928802;0.753364966;0.460560532;0.59135644;23670.62722;13378.08462;6940.7577;1836.2131;1515.5718;55270;31952;8884;9270;5164;274.98
30/08/2015;01/08/2015;0.360417309;0.344340818;0.776670839;0.185406583;0.634553065;0.725065073;0.838658599;0.641619057;0.450447847;0.640992726;23670.62722;13378.08462;6940.7577;1836.2131;1515.5718;49863;28974;7596;8419;4874;274.98
31/08/2015;01/08/2015;0.357953884;0.342630492;0.768961202;0.18380609;0.625708885;0.710808093;0.852966126;0.575965915;0.445535972;0.623876765;23670.62722;13378.08462;6940.7577;1836.2131;1515.5718;60991;35671;10410;9466;5444;274.98
01/09/2015;01/09/2015;0.355521294;0.340837329;0.762953692;0.182205596;0.616324602;0.709515375;0.851522408;0.547462289;0.489499192;0.784172662;23670.62722;13378.08462;6940.7577;1836.2131;1515.5718;62892;36974;10681;9681;5556;274.98
02/09/2015;01/09/2015;0.353074999;0.339789693;0.749236546;0.18052797;0.607007831;0.683904875;0.861329684;0.4612051;0.485298869;0.780852241;23670.62722;13378.08462;6940.7577;1836.2131;1515.5718;61905;36202;10521;9594;5588;274.98
03/09/2015;01/09/2015;0.350392298;0.337860094;0.741326658;0.178792495;0.597623548;0.68468887;0.82757441;0.516459705;0.473667205;0.776425014;23670.62722;13378.08462;6940.7577;1836.2131;1515.5718;61854;36106;10492;9655;5601;274.98
04/09/2015;01/09/2015;0.347411519;0.335686859;0.731514393;0.177211284;0.587766676;0.679084759;0.796499031;0.551879323;0.462358643;0.755395683;29543.13165;15288.33485;11297.0412;1483.3616;1474.394;61666;36119;10146;9839;5562;274.98
05/09/2015;01/09/2015;0.345513414;0.334707442;0.723254068;0.175552942;0.580880367;0.658062081;0.779564375;0.523626969;0.452342488;0.723851688;29543.13165;15288.33485;11297.0412;1483.3616;1474.394;55433;32226;8526;9380;5301;245.97
06/09/2015;01/09/2015;0.344557508;0.334244533;0.720050063;0.174087429;0.577909803;0.642759662;0.774888813;0.48812401;0.443295638;0.728832319;29543.13165;15288.33485;11297.0412;1483.3616;1474.394;49088;28377;7177;8500;5034;245.97
07/09/2015;01/09/2015;0.343745503;0.333952169;0.717446809;0.172544785;0.574871726;0.639101019;0.779279279;0.472789399;0.447172859;0.711676812;29543.13165;15288.33485;11297.0412;1483.3616;1474.394;49866;29115;7376;8328;5047;245.97
08/09/2015;01/09/2015;0.342793024;0.333781624;0.716395494;0.170847876;0.565825007;0.819240462;0.984547839;0.688807401;0.458804523;0.70354685;29543.13165;15288.33485;11297.0412;1483.3616;1474.394;59606;34771;9600;9659;5576;245.97
09/09/2015;01/09/2015;0.343334361;0.335448096;0.717546934;0.169575194;0.556305698;0.987833493;1.203900103;0.858571548;0.421647819;0.730545262;29543.13165;15288.33485;11297.0412;1483.3616;1474.394;61574;35736;10200;9975;5663;245.97
10/09/2015;01/09/2015;0.343022579;0.336417768;0.715294118;0.16778187;0.546043748;1.083775093;1.405804539;0.848820735;0.430048465;0.657490736;29543.13165;15288.33485;11297.0412;1483.3616;1474.394;62235;36073;10378;10057;5727;245.97
11/09/2015;01/09/2015;0.34324528;0.337957549;0.712841051;0.166432056;0.537132055;1.209061151;1.62766564;0.871072589;0.435541195;0.73689783;40454.51456;24410.73356;13174.6679;1522.047;1347.0661;62443;36548;10171;10044;5680;245.97
12/09/2015;01/09/2015;0.343968205;0.34010642;0.711639549;0.16475443;0.529098029;1.267489354;1.788630403;0.80848404;0.442649435;0.696135521;40454.51456;24410.73356;13174.6679;1522.047;1347.0661;56183;32636;8677;9387;5483;199.89
13/09/2015;01/09/2015;0.345061157;0.342118855;0.713541927;0.163211786;0.525587362;1.281683613;1.878321359;0.719226602;0.450403877;0.677077819;40454.51456;24410.73356;13174.6679;1522.047;1347.0661;49834;28718;7277;8678;5161;199.89
14/09/2015;01/09/2015;0.344704834;0.342815655;0.709787234;0.161804123;0.518903592;1.250195533;1.853917208;0.663221935;0.455250404;0.676019058;40454.51456;24410.73356;13174.6679;1522.047;1347.0661;59165;33824;9897;9844;5600;199.89
15/09/2015;01/09/2015;0.34350567;0.342825401;0.703479349;0.160203629;0.509249257;1.191564555;1.775459003;0.612717726;0.459773829;0.646373743;40454.51456;24410.73356;13174.6679;1522.047;1347.0661;61212;35300;10450;9850;5612;199.89
16/09/2015;01/09/2015;0.341748039;0.342313764;0.693867334;0.159085212;0.498582231;1.159526086;1.751853119;0.575881323;0.401615509;0.609317099;40454.51456;24410.73356;13174.6679;1522.047;1347.0661;63465;37062;10990;9825;5588;199.89
17/09/2015;01/09/2015;0.339993833;0.341041983;0.692866083;0.157638983;0.48805023;1.201094986;1.65155662;0.840820068;0.401292407;0.617787189;40454.51456;24410.73356;13174.6679;1522.047;1347.0661;65105;38464;11075;9845;5721;199.89
18/09/2015;01/09/2015;0.338890602;0.339580166;0.703729662;0.156308452;0.476573049;1.363662698;1.54236515;1.462038503;0.402261712;0.654843833;35872.9726;21719.4112;11398.0408;1620.2004;1135.3202;65649;38969;11064;9905;5711;199.89
19/09/2015;01/09/2015;0.338359544;0.338454567;0.719349186;0.154669392;0.466378612;1.419831407;1.382768845;1.85923827;0.414216478;0.620434092;35872.9726;21719.4112;11398.0408;1620.2004;1135.3202;59511;35463;9303;9304;5441;222.23
20/09/2015;01/09/2015;0.338592524;0.337991658;0.735168961;0.153261729;0.460977586;1.442223574;1.298152583;2.045253771;0.424878837;0.616199047;35872.9726;21719.4112;11398.0408;1620.2004;1135.3202;52873;31287;7926;8503;5157;222.23
21/09/2015;01/09/2015;0.336978792;0.336105914;0.743729662;0.151603386;0.449567918;1.360736943;1.237085186;1.909909159;0.434248788;0.538380095;35872.9726;21719.4112;11398.0408;1620.2004;1135.3202;63884;37818;10692;9682;5692;222.23
22/09/2015;01/09/2015;0.335046425;0.334532024;0.744831039;0.149983609;0.437483122;1.185423365;1.196145513;1.466372198;0.451050081;0.504499735;35872.9726;21719.4112;11398.0408;1620.2004;1135.3202;66033;39012;11235;10001;5785;222.23
23/09/2015;01/09/2015;0.332219824;0.33234417;0.739274093;0.148151719;0.426005941;0.993713971;1.086954043;1.073006084;0.4180937;0.56749603;35872.9726;21719.4112;11398.0408;1620.2004;1135.3202;66770;39381;11418;10178;5793;222.23
24/09/2015;01/09/2015;0.329132833;0.330039372;0.730413016;0.146493376;0.414866325;0.880449581;0.991219067;0.884240353;0.439741519;0.550026469;35872.9726;21719.4112;11398.0408;1620.2004;1135.3202;68090;40460;11571;10244;5815;222.23
25/09/2015;01/09/2015;0.326809881;0.328309554;0.726658323;0.145047147;0.403186605;0.892297442;0.944007298;0.994999583;0.453957997;0.478030704;34734.61926;18561.44316;13719.6017;1263.6228;1189.9516;67480;40383;11063;10214;5820;222.23
26/09/2015;01/09/2015;0.326080104;0.327427591;0.736620776;0.143350238;0.393532271;1.028243678;0.946516136;1.378864905;0.463004847;0.485971413;34734.61926;18561.44316;13719.6017;1263.6228;1189.9516;59630;35427;9095;9640;5468;206.68
27/09/2015;01/09/2015;0.3268647;0.326779519;0.762453066;0.141923292;0.388131245;1.404043915;0.926844566;2.484540378;0.463004847;0.512969825;34734.61926;18561.44316;13719.6017;1263.6228;1189.9516;53358;31635;7706;8772;5245;206.68
28/09/2015;01/09/2015;0.326220578;0.32572701;0.772065081;0.140939856;0.380502295;1.601691724;1.003022009;2.927243937;0.453634895;0.620963473;34734.61926;18561.44316;13719.6017;1263.6228;1189.9516;62419;37057;9869;9856;5637;206.68
29/09/2015;01/09/2015;0.325158461;0.324791447;0.772465582;0.139802156;0.375978936;1.504765215;1.053255787;2.567547296;0.443295638;0.685018528;34734.61926;18561.44316;13719.6017;1263.6228;1189.9516;63670;37461;10435;10056;5718;206.68
30/09/2015;01/09/2015;0.324253949;0.323885121;0.773817272;0.138722305;0.372670807;1.348657339;1.115064432;2.011584299;0.460096931;0.7623081;34734.61926;18561.44316;13719.6017;1263.6228;1189.9516;63774;37511;10452;10054;5757;206.68
01/10/2015;01/10/2015;0.321430774;0.320737341;0.77571965;0.137141094;0.363624089;1.054266298;0.928862559;1.470654798;0.419811321;0.690211907;34734.61926;18561.44316;13719.6017;1263.6228;1189.9516;64330;37965;10650;10138;5577;206.68
02/10/2015;01/10/2015;0.320485147;0.31975305;0.780425532;0.135077807;0.359505806;1.001308835;0.941327014;1.304993965;0.399764151;0.638244198;34799.55534;16459.43764;15911.2733;1153.6887;1275.1557;65300;38825;10748;10081;5646;206.68
03/10/2015;01/10/2015;0.320485147;0.31975305;0.780425532;0.135077807;0.359505806;1.001409514;0.964265403;1.289755582;0.391804245;0.51160444;34799.55534;16459.43764;15911.2733;1153.6887;1275.1557;58810;34907;8899;9592;5412;217.18
04/10/2015;01/10/2015;0.320252167;0.319826141;0.782878598;0.133843692;0.354914934;0.96841178;0.939004739;1.240343995;0.378537736;0.472250252;34799.55534;16459.43764;15911.2733;1153.6887;1275.1557;52569;30783;7612;8958;5216;217.18
05/10/2015;01/10/2015;0.31865214;0.318227888;0.783979975;0.131992518;0.3505266;0.976642336;1.022085308;1.141898008;0.364681604;0.434914228;34799.55534;16459.43764;15911.2733;1153.6887;1275.1557;62501;36220;10193;10354;5734;217.18
06/10/2015;01/10/2015;0.316774591;0.316405489;0.781727159;0.130507723;0.347015933;0.957689403;1.005924171;1.105159928;0.351415094;0.495459132;34799.55534;16459.43764;15911.2733;1153.6887;1275.1557;64211;36960;10844;10568;5839;217.18
07/10/2015;01/10/2015;0.314561277;0.314222508;0.779274093;0.1285987;0.343640292;0.925295746;0.971611374;1.052127339;0.326356132;0.608980827;34799.55534;16459.43764;15911.2733;1153.6887;1275.1557;64640;37420;11184;10233;5803;217.18
08/10/2015;01/10/2015;0.312234899;0.311503528;0.782728411;0.126554696;0.337969214;1.162949912;0.924549763;1.823853349;0.364976415;0.646316852;34799.55534;16459.43764;15911.2733;1153.6887;1275.1557;65671;38579;11299;9997;5796;217.18
09/10/2015;01/10/2015;0.311258437;0.309695747;0.796946183;0.12424073;0.332703214;1.748351372;0.958625592;3.531759203;0.341686321;0.635216953;43297.93687;19404.63537;21658.9845;1037.7492;1196.5678;65526;38963;10790;10064;5709;217.18
10/10/2015;01/10/2015;0.31201905;0.309666511;0.817521902;0.121502536;0.329935188;2.042662975;0.981990521;4.379073627;0.332252358;0.635216953;43297.93687;19404.63537;21658.9845;1037.7492;1196.5678;58795;34927;9102;9374;5392;205.67
11/10/2015;01/10/2015;0.312707712;0.309086657;0.839599499;0.119940608;0.327234675;1.894865341;0.980853081;3.937009656;0.322523585;0.657921292;43297.93687;19404.63537;21658.9845;1037.7492;1196.5678;52716;31289;7699;8602;5126;205.67
12/10/2015;01/10/2015;0.313297016;0.308584766;0.858623279;0.11868721;0.324534161;1.744777246;1.08507109;3.321514786;0.309846698;0.678102926;43297.93687;19404.63537;21658.9845;1037.7492;1196.5678;52326;30831;7699;8653;5143;205.67
13/10/2015;01/10/2015;0.312087573;0.306211749;0.872841051;0.117028867;0.320213341;1.609463881;1.157061611;2.795790585;0.301886792;0.729061554;43297.93687;19404.63537;21658.9845;1037.7492;1196.5678;63490;37596;10165;10072;5657;205.67
14/10/2015;01/10/2015;0.310371056;0.303356333;0.886908636;0.114811315;0.314744802;1.572816511;1.242701422;2.550467713;0.283903302;0.754288597;43297.93687;19404.63537;21658.9845;1037.7492;1196.5678;66487;39613;10866;10285;5723;205.67
15/10/2015;01/10/2015;0.308781307;0.300729934;0.900826033;0.112748028;0.30826357;1.544374528;1.216966825;2.509052505;0.27446934;0.751261352;43297.93687;19404.63537;21658.9845;1037.7492;1196.5678;67787;40873;10901;10212;5801;205.67
16/10/2015;01/10/2015;0.307475931;0.298444626;0.913742178;0.111166818;0.302322441;1.502139441;1.127203791;2.532513579;0.27682783;0.699293643;58141.65738;18385.25838;37450.2638;884.4964;1421.6388;69036;41878;11115;10258;5785;205.67
17/10/2015;01/10/2015;0.306024096;0.296147135;0.928099008;0.108436758;0.294395319;1.429876668;0.988388626;2.549713337;0.27682783;0.613521695;58141.65738;18385.25838;37450.2638;884.4964;1421.6388;61968;37076;9418;9834;5640;207.23
18/10/2015;01/10/2015;0.305768633;0.295787284;0.935464475;0.106583798;0.290938103;1.34158067;0.946540284;2.359007242;0.273290094;0.570635721;58141.65738;18385.25838;37450.2638;884.4964;1421.6388;53470;31294;7787;9057;5332;207.23
19/10/2015;01/10/2015;0.304190976;0.293850006;0.939422788;0.104923855;0.287148461;1.247545935;0.896255924;2.165359083;0.263856132;0.532290616;58141.65738;18385.25838;37450.2638;884.4964;1421.6388;63057;37003;10389;9860;5805;207.23
20/10/2015;01/10/2015;0.302468326;0.291340912;0.946688045;0.103379722;0.283491789;1.11709036;0.803222749;1.928786964;0.239681604;0.531281534;58141.65738;18385.25838;37450.2638;884.4964;1421.6388;66529;39378;11217;10273;5661;207.23
21/10/2015;01/10/2015;0.300075948;0.288481825;0.949844674;0.102105812;0.276178446;1.201006796;0.76985782;2.238080869;0.226415094;0.522704339;58141.65738;18385.25838;37450.2638;884.4964;1421.6388;68433;40880;11352;10370;5831;207.23
22/10/2015;01/10/2015;0.298008078;0.28579527;0.955807195;0.100523075;0.270128316;1.666524037;0.711563981;3.715902233;0.235259434;0.57568113;58141.65738;18385.25838;37450.2638;884.4964;1421.6388;67394;39980;11104;10536;5774;207.23
23/10/2015;01/10/2015;0.296092105;0.284035453;0.953151618;0.098998244;0.26574031;1.786886484;0.740663507;4.039604707;0.22759434;0.526740666;44443.72384;15586.79084;27099.77;710.0787;1047.0843;65477;38335;10878;10498;5766;207.23
24/10/2015;01/10/2015;0.29483205;0.28305942;0.951548251;0.097261094;0.262748487;1.544827586;0.74492891;3.325211225;0.219634434;0.420787084;44443.72384;15586.79084;27099.77;710.0787;1047.0843;58734;34165;9298;9899;5372;214.84
25/10/2015;01/10/2015;0.294186488;0.282344648;0.955706985;0.095639754;0.260022605;1.303901334;0.718104265;2.656910078;0.209316038;0.364278507;44443.72384;15586.79084;27099.77;710.0787;1047.0843;51515;29764;7598;9106;5047;214.84
26/10/2015;01/10/2015;0.293185349;0.281087636;0.961218559;0.093690285;0.257097267;1.235967783;0.821232227;2.278515389;0.200766509;0.450050454;44443.72384;15586.79084;27099.77;710.0787;1047.0843;62443;36548;10348;10153;5394;214.84
27/10/2015;01/10/2015;0.291797563;0.279470773;0.96487624;0.091953136;0.253307626;1.153486031;0.834834123;1.998943874;0.193101415;0.53481332;44443.72384;15586.79084;27099.77;710.0787;1047.0843;65024;38326;10810;10430;5458;214.84
28/10/2015;01/10/2015;0.291020817;0.278943321;0.966078765;0.090003667;0.250581743;1.123559023;0.876729858;1.829586602;0.182488208;0.63975782;44443.72384;15586.79084;27099.77;710.0787;1047.0843;64867;38187;10927;10396;5357;214.84
29/10/2015;01/10/2015;0.289577795;0.277331388;0.967682132;0.088556042;0.247390466;1.071658696;0.877203791;1.664152082;0.187794811;0.69172553;44443.72384;15586.79084;27099.77;710.0787;1047.0843;64594;37487;11235;10478;5394;214.84
30/10/2015;01/10/2015;0.288196914;0.275822973;0.968032869;0.087282132;0.245063493;1.028517493;0.892938389;1.511541943;0.202240566;0.655398587;45305.17633;21751.46393;21461.2267;692.9671;1399.5186;63622;37052;11153;10082;5335;214.84
31/10/2015;01/10/2015;0.287651465;0.275468052;0.968584026;0.085815206;0.243667309;1.023710043;0.959952607;1.388503319;0.203125;0.667003027;45305.17633;21751.46393;21461.2267;692.9671;1399.5186;58286;34034;9456;9573;5223;245.3
01/11/2015;01/11/2015;0.287755032;0.275990575;0.969536026;0.084348279;0.242404095;0.905985376;0.77633237;1.901581535;0.120497118;0.435988391;45305.17633;21751.46393;21461.2267;692.9671;1399.5186;52203;30657;7760;8888;4898;245.3
02/11/2015;01/11/2015;0.288259053;0.276828583;0.972392023;0.083055068;0.241473306;0.924321561;0.831702617;1.82282539;0.11545389;0.466946146;45305.17633;21751.46393;21461.2267;692.9671;1399.5186;52261;30833;7789;8768;4871;245.3
03/11/2015;01/11/2015;0.287130183;0.276094094;0.972592444;0.080121214;0.239478758;0.970306492;0.92735898;1.774845052;0.110410663;0.455659465;45305.17633;21751.46393;21461.2267;692.9671;1399.5186;63594;37634;10380;10191;5389;245.3
04/11/2015;01/11/2015;0.286536403;0.275827903;0.972542339;0.078615685;0.236885845;1.044984775;1.044362909;1.791515281;0.117435159;0.458239278;45305.17633;21751.46393;21461.2267;692.9671;1399.5186;65733;38999;10821;10415;5498;245.3
05/11/2015;01/11/2015;0.28631201;0.276025081;0.973193707;0.077206663;0.233894023;1.09059187;1.054443703;1.971147681;0.116894813;0.491131893;45305.17633;21751.46393;21461.2267;692.9671;1399.5186;65123;38398;10805;10454;5466;245.3
06/11/2015;01/11/2015;0.285870128;0.276054658;0.971991181;0.075797641;0.23143408;1.114173316;1.084982581;1.991451165;0.117975504;0.504353434;44644.31605;24573.94475;17332.4555;899.3667;1838.5491;64928;38260;10711;10614;5343;245.3
07/11/2015;01/11/2015;0.286032382;0.276803936;0.972141497;0.074195603;0.229771957;1.052785989;1.042769254;1.840991665;0.119596542;0.432118671;44644.31605;24573.94475;17332.4555;899.3667;1838.5491;58151;33735;9167;10016;5233;208.17
08/11/2015;01/11/2015;0.28631201;0.27749406;0.974696863;0.072574263;0.228043348;1.098904274;1.105255355;1.891536653;0.123919308;0.397291196;44644.31605;24573.94475;17332.4555;899.3667;1838.5491;51999;29997;7763;9092;5147;208.17
09/11/2015;01/11/2015;0.284931129;0.276424367;0.972893075;0.070489683;0.225450435;1.131909408;1.123860351;2.00480872;0.126801153;0.367300871;44644.31605;24573.94475;17332.4555;899.3667;1838.5491;63488;36880;10741;10253;5614;208.17
10/11/2015;01/11/2015;0.283688335;0.275364534;0.972542339;0.068540215;0.222990493;1.133087369;1.088985249;2.085274631;0.134726225;0.430828765;44644.31605;24573.94475;17332.4555;899.3667;1838.5491;66206;38889;11234;10421;5662;208.17
11/11/2015;01/11/2015;0.282331619;0.274220899;0.971440024;0.066494238;0.22079649;1.16909297;1.01041435;2.472857448;0.12193804;0.490164463;44644.31605;24573.94475;17332.4555;899.3667;1838.5491;67134;39906;11331;10431;5466;208.17
12/11/2015;01/11/2015;0.281282149;0.273190642;0.972141497;0.065104519;0.218336547;1.132909564;0.973426729;2.399016884;0.133465418;0.489197033;44644.31605;24573.94475;17332.4555;899.3667;1838.5491;67786;40248;11449;10595;5494;208.17
13/11/2015;01/11/2015;0.2801878;0.271869547;0.975698968;0.063714799;0.21514527;1.054008401;0.919687199;2.19651635;0.143912104;0.404385682;47134.7936;25571.7021;19156.966;795.5681;1610.5574;67831;40228;11373;10623;5607;208.17
